     model0  LH0             model1  LH1             model2  LH2             model3  LH3             model4  LH4             model5  LH5             model6  LH6             model7  LH7             model8  LH8             model9  LH9            model10  LH10           model11  LH11           model12  LH12           model13  LH13           model14  LH14           model15  LH15           model16  LH16           model17  LH17           model18  LH18           model19  LH19           overallLH
       FLUF  -858.029011      HIVWF -1067.955169     MTZOAF -3178.564966      HIVWF  -635.505347       PMBF -1282.144446       WAGF -2664.060239       JTTF -3549.532655     DCMUTF -1871.893423     MTZOAF -1179.806516       JTTF -3486.267175     MTZOAF -2236.754676       FLUF  -789.517571      HIVWF -6450.454868     MTMAMF -1613.472017      HIVBF -1769.508985       JTTF -3922.025586     DCMUTF -2532.016047     MTZOAF -1477.605055     CPREVF -1205.567927       PMBF  -836.616542   -42607.298222
     RTREVF  -834.528659     MTREVF -1033.304708      HIVBF -3220.328771       JTTF  -624.897689       FLUF -1264.602426        LGF -2642.716551     MTMAMF -3964.092645       PMBF -1834.920694  JTTDCMUTF -1194.058875       WAGF -3495.551092        LGF -2183.958583     RTREVF  -777.498686   DAYHOFFF -6080.278036  JTTDCMUTF -1557.079928       FLUF -1763.618823     DCMUTF -3927.387999   DAYHOFFF -2532.209002     MTARTF -1501.592543       JTTF -1188.294639        LGF  -824.814288   -42445.734636
     DCMUTF  -842.300065     MTZOAF -1040.780991     MTMAMF -3351.088659     DCMUTF  -625.481571       FLUF -1269.299124     MTREVF -2653.013746     CPREVF -3638.076191     DCMUTF -1867.352805        LGF -1194.930011     MTARTF -3629.564756     RTREVF -2191.778159      HIVWF  -804.992458     DCMUTF -6046.565041     CPREVF -1585.823246        VTF -1755.861176       FLUF -3931.013053       FLUF -2597.781644        VTF -1497.398327  JTTDCMUTF -1191.222948      HIVBF  -856.053268   -42570.377239
       PMBF  -852.011800       JTTF -1034.607259        VTF -3140.289781       WAGF  -626.521129     DCMUTF -1255.485868      HIVWF -2772.823035     MTREVF -3679.134431  JTTDCMUTF -1851.977464      HIVWF -1268.818624  JTTDCMUTF -3484.082064       PMBF -2218.352721        VTF  -788.426261     MTZOAF -6276.978013  BLOSUM62F -1580.987668     RTREVF -1743.686226   DAYHOFFF -3933.591361     MTZOAF -2525.697188       PMBF -1501.030598     MTMAMF -1215.797589       JTTF  -831.596311   -42581.895390
       JTTF  -845.440013     CPREVF -1043.396952       PMBF -3163.212016     MTMAMF  -616.201627       JTTF -1242.621586     DCMUTF -2681.321381      HIVWF -3817.967598       WAGF -1839.521516     DCMUTF -1178.168908       WAGF -3496.529595     DCMUTF -2176.780787     MTZOAF  -774.162431      HIVWF -6479.121596       FLUF -1577.384374     MTMAMF -1810.945767       WAGF -3937.990554       FLUF -2600.378588       WAGF -1494.967813  BLOSUM62F -1220.756053   DAYHOFFF  -830.123103   -42826.992257
     RTREVF  -837.609854        VTF -1031.543023     MTMAMF -3365.436215     DCMUTF  -623.801427     RTREVF -1245.203844  JTTDCMUTF -2647.637917       JTTF -3544.857637     MTREVF -1923.732107        VTF -1205.049868       JTTF -3485.144628     MTZOAF -2239.907614     DCMUTF  -791.783358       WAGF -5985.621947       FLUF -1577.924101     MTREVF -1748.725491     DCMUTF -3932.696462        LGF -2517.416113       FLUF -1503.770536     MTMAMF -1216.467139     CPREVF  -834.167376   -42258.496654
       JTTF  -844.271959     CPREVF -1041.787016   DAYHOFFF -3150.958396     MTMAMF  -615.409704       FLUF -1263.982446     RTREVF -2646.879450     MTARTF -3771.283508     DCMUTF -1878.592439     DCMUTF -1177.642624       PMBF -3542.748213   DAYHOFFF -2175.542804     DCMUTF  -790.375186   DAYHOFFF -6082.300220     MTARTF -1575.759988     CPREVF -1761.454045     RTREVF -3877.493990     RTREVF -2534.672564        LGF -1476.074955     MTZOAF -1179.354501       JTTF  -829.229482   -42215.813491
       PMBF  -848.491666       FLUF -1043.200941       FLUF -3165.303683      HIVWF  -632.764498     MTMAMF -1233.490996      HIVBF -2711.717685      HIVWF -3818.584272       JTTF -1858.825133       JTTF -1195.409930       JTTF -3485.753230       PMBF -2213.727151     RTREVF  -776.991886     DCMUTF -6082.947855     RTREVF -1548.157217     MTARTF -1774.129162        LGF -3869.178362  BLOSUM62F -2585.597911  JTTDCMUTF -1481.309178       PMBF -1219.237657     RTREVF  -827.760229   -42372.578641
       WAGF  -852.616942  JTTDCMUTF -1038.965726       JTTF -3132.240699     MTREVF  -623.620147     RTREVF -1251.417748       WAGF -2675.048120      HIVWF -3797.161696      HIVBF -1915.890130   DAYHOFFF -1182.217849     CPREVF -3536.124138      HIVWF -2321.303002     MTMAMF  -787.830989     MTMAMF -6599.276159     MTMAMF -1611.347723     MTREVF -1754.965354     DCMUTF -3956.747303     CPREVF -2581.658971   DAYHOFFF -1486.131153     MTREVF -1184.407539  JTTDCMUTF  -835.486751   -43124.458141
     MTZOAF  -833.050820        LGF -1026.412985     CPREVF -3145.655326     CPREVF  -621.557660     MTZOAF -1226.830884        VTF -2646.270837  BLOSUM62F -3563.361057  JTTDCMUTF -1871.006684        VTF -1199.021407     MTREVF -3601.376657       JTTF -2177.666575      HIVWF  -795.702498       WAGF -6018.457232     RTREVF -1540.891688        VTF -1740.051714  BLOSUM62F -3934.437556      HIVBF -2583.764419      HIVBF -1516.086547     RTREVF -1175.483665  JTTDCMUTF  -825.057531   -42042.143742
     MTREVF  -842.093336     CPREVF -1046.035367     MTREVF -3203.893952     DCMUTF  -624.505349        VTF -1266.265560     MTMAMF -2720.555044       PMBF -3566.791268      HIVBF -1923.749353     MTREVF -1203.875971     CPREVF -3525.893634     RTREVF -2190.658950   DAYHOFFF  -792.560353     MTARTF -6451.186775  BLOSUM62F -1581.111222       WAGF -1755.062530   DAYHOFFF -3935.626417      HIVBF -2587.157060        LGF -1477.922241     MTREVF -1179.556519      HIVBF  -853.527613   -42728.028516
        VTF  -842.628196        VTF -1027.016229      HIVBF -3223.553197     MTARTF  -607.098001       WAGF -1253.959727     MTARTF -2705.263178     MTARTF -3794.915729  BLOSUM62F -1842.179636     MTARTF -1200.296874        VTF -3510.576111     CPREVF -2215.101554     MTARTF  -782.286849       WAGF -6006.478359       JTTF -1550.782833       JTTF -1719.894347  JTTDCMUTF -3890.771872       WAGF -2542.775919       JTTF -1478.800775   DAYHOFFF -1175.914772       PMBF  -830.589990   -42200.884149
      HIVWF  -888.087169       JTTF -1034.426056      HIVBF -3220.409147       PMBF  -629.276200     RTREVF -1245.487960  JTTDCMUTF -2649.460582       FLUF -3683.913954     MTARTF -2017.061609   DAYHOFFF -1178.920687      HIVBF -3580.623336     RTREVF -2190.378880      HIVWF  -802.409952     RTREVF -6033.441452     CPREVF -1581.861722      HIVBF -1767.559561      HIVWF -4056.861628     RTREVF -2534.762810  BLOSUM62F -1502.277902     MTARTF -1193.818825     MTARTF  -837.857481   -42628.896914
       WAGF  -845.519162        LGF -1034.517640        LGF -3108.628994        LGF  -617.702417     MTMAMF -1234.293010        LGF -2639.594155        VTF -3535.063537     MTMAMF -2115.120139     CPREVF -1200.183747     CPREVF -3520.321096      HIVWF -2326.212939        VTF  -785.592011  JTTDCMUTF -6047.443144     MTARTF -1575.934553   DAYHOFFF -1740.411916   DAYHOFFF -3917.324609       PMBF -2579.876687       FLUF -1502.920377      HIVWF -1237.015916     RTREVF  -827.734327   -42391.410375
       PMBF  -858.697560       WAGF -1043.527008        VTF -3174.534532        LGF  -623.712296     MTARTF -1251.035033       JTTF -2677.518373     MTMAMF -3870.498955       FLUF -1903.978570      HIVBF -1245.404399     MTMAMF -3724.129611        LGF -2209.380463       PMBF  -795.698057     MTARTF -6290.656737  JTTDCMUTF -1578.573917  BLOSUM62F -1789.875629     CPREVF -4019.740275     MTREVF -2562.552361     MTREVF -1503.368590   DAYHOFFF -1199.895641  BLOSUM62F  -850.239524   -43173.017532
     DCMUTF  -835.590020     MTMAMF -1066.517099      HIVWF -3301.500580        LGF  -618.796190     DCMUTF -1250.992283     CPREVF -2673.558936     CPREVF -3641.676822        LGF -1871.161231        VTF -1203.516309        LGF -3476.557094     DCMUTF -2176.703988  JTTDCMUTF  -782.241427      HIVWF -6493.679168     MTREVF -1581.513635        VTF -1748.688756       PMBF -3964.221292   DAYHOFFF -2528.311897     MTREVF -1486.489898     RTREVF -1180.505630        VTF  -830.700082   -42712.922336
        VTF  -841.688285       WAGF -1030.353057     MTREVF -3211.681325  BLOSUM62F  -626.727600   DAYHOFFF -1245.275789        LGF -2632.947860  JTTDCMUTF -3555.187977       PMBF -1840.555405  JTTDCMUTF -1189.618420   DAYHOFFF -3485.096709       JTTF -2176.328476   DAYHOFFF  -785.174397        VTF -6030.849736      HIVWF -1652.841968  JTTDCMUTF -1716.976919       WAGF -3908.452549       WAGF -2539.799998     MTREVF -1483.928760     MTREVF -1177.949540       FLUF  -844.804790   -41976.239562
  JTTDCMUTF  -852.656872      HIVBF -1065.874902     MTARTF -3248.983986     MTREVF  -624.004669      HIVBF -1277.345274     MTARTF -2694.245763     RTREVF -3559.622516       JTTF -1846.039577       PMBF -1212.255065     MTZOAF -3533.912504     MTARTF -2282.774666        VTF  -791.413426     MTREVF -6156.592412     MTARTF -1575.992409        LGF -1743.231989     DCMUTF -3956.834289   DAYHOFFF -2540.336587      HIVBF -1529.384556  JTTDCMUTF -1195.981380     DCMUTF  -835.984549   -42523.467390
       WAGF  -849.352858     MTMAMF -1070.543455      HIVWF -3297.743032     CPREVF  -627.550550  BLOSUM62F -1284.872016     MTARTF -2697.527738     MTMAMF -3927.698994   DAYHOFFF -1867.413910     MTZOAF -1181.703015     RTREVF -3487.974371       PMBF -2228.021157     MTMAMF  -788.355006   DAYHOFFF -6047.246735   DAYHOFFF -1555.506383  JTTDCMUTF -1731.477938     CPREVF -3979.417514     MTARTF -2562.272080      HIVWF -1563.006770      HIVWF -1242.870628     RTREVF  -832.546310   -42823.100459
     DCMUTF  -837.577240     MTARTF -1050.903380     MTZOAF -3184.616228     MTREVF  -619.384128       FLUF -1265.507896      HIVWF -2775.782533      HIVWF -3815.422263  JTTDCMUTF -1855.403858     CPREVF -1202.866988        LGF -3477.253587        VTF -2202.235358     MTZOAF  -774.070199      HIVBF -6255.306303   DAYHOFFF -1549.438000     MTREVF -1750.881441     CPREVF -3961.367847     CPREVF -2570.661901       JTTF -1484.021169     MTARTF -1195.657397      HIVBF  -852.079334   -42680.437052
     MTARTF  -839.681462       PMBF -1030.822068        VTF -3129.183149       FLUF  -615.842746      HIVWF -1287.196539       PMBF -2675.501470     DCMUTF -3592.843843       WAGF -1840.787870      HIVWF -1266.180419     MTREVF -3586.926346  JTTDCMUTF -2176.970230        LGF  -772.190182     DCMUTF -6093.258408      HIVBF -1591.245859  JTTDCMUTF -1720.938046       FLUF -3914.830983  JTTDCMUTF -2522.694643       FLUF -1502.962529  BLOSUM62F -1215.746594     MTZOAF  -830.751798   -42206.555185
  JTTDCMUTF  -842.313000     MTREVF -1032.192780  BLOSUM62F -3154.031081     DCMUTF  -621.234162     DCMUTF -1248.606844     MTMAMF -2732.911097     RTREVF -3569.788202   DAYHOFFF -1887.097148     MTZOAF -1180.793250  JTTDCMUTF -3481.036399       PMBF -2207.218021     MTREVF  -775.577482     DCMUTF -6096.129570       WAGF -1561.477077      HIVWF -1805.762355       WAGF -3921.503537  JTTDCMUTF -2523.140435     MTARTF -1502.397325       PMBF -1216.230878  BLOSUM62F  -835.049572   -42194.490217
   DAYHOFFF  -834.646857  JTTDCMUTF -1028.636187     CPREVF -3147.141053       WAGF  -623.957431       FLUF -1261.228845        LGF -2634.339268       JTTF -3553.553542  BLOSUM62F -1841.941702       WAGF -1198.331281     CPREVF -3518.803191       PMBF -2205.252958     MTARTF  -781.702755     DCMUTF -6109.144031      HIVWF -1652.381496       PMBF -1763.224724       WAGF -3913.981868       FLUF -2605.595336       FLUF -1503.044402     MTREVF -1177.965627        LGF  -821.769660   -42176.642213
        LGF  -836.923850  BLOSUM62F -1031.516681      HIVBF -3219.554137       PMBF  -629.127909       JTTF -1243.230606     MTMAMF -2725.738127   DAYHOFFF -3592.739528       JTTF -1855.361893  JTTDCMUTF -1194.385349     RTREVF -3487.477618     RTREVF -2189.172445  JTTDCMUTF  -783.212934      HIVBF -6249.826042     MTZOAF -1554.181840       JTTF -1724.724767     MTREVF -3924.568357       WAGF -2550.197279       WAGF -1493.826652       FLUF -1184.360743        VTF  -832.028458   -42302.155218
       FLUF  -853.960591     MTREVF -1027.715158       JTTF -3114.210066        LGF  -614.450049     MTREVF -1230.637330  BLOSUM62F -2667.642905  BLOSUM62F -3563.737544        VTF -1840.326748     MTREVF -1197.944686     RTREVF -3498.733930      HIVBF -2249.213586       JTTF  -777.903777  JTTDCMUTF -6075.311101     MTZOAF -1555.430488  BLOSUM62F -1761.802922  JTTDCMUTF -3881.910992       PMBF -2572.443565     DCMUTF -1473.986401       JTTF -1180.123224     MTMAMF  -854.804455   -41992.289518
       FLUF  -855.601680        VTF -1030.295120       WAGF -3127.090390     RTREVF  -617.236168     MTMAMF -1234.286641      HIVBF -2710.274512      HIVBF -3707.108466       FLUF -1949.025524       PMBF -1208.944134      HIVWF -3729.511839  JTTDCMUTF -2179.885180     MTMAMF  -786.771106     CPREVF -6052.433422        LGF -1538.467568        LGF -1733.363262     DCMUTF -3921.304354        VTF -2553.394083        VTF -1491.490182     MTREVF -1179.551669       PMBF  -831.679289   -42437.714590
     MTZOAF  -835.953688       JTTF -1035.814889     CPREVF -3156.825666  JTTDCMUTF  -625.652062     MTZOAF -1231.017088     MTARTF -2693.437060   DAYHOFFF -3588.435927     CPREVF -1855.479245   DAYHOFFF -1179.904112     MTREVF -3573.473453       WAGF -2194.697708        VTF  -789.132681     MTZOAF -6258.636766  BLOSUM62F -1583.061207        VTF -1754.388838   DAYHOFFF -3938.595359      HIVWF -2673.259062     MTMAMF -1529.289569     CPREVF -1205.512220  JTTDCMUTF  -832.644334   -42535.210933
       JTTF  -844.546318      HIVWF -1062.499827      HIVWF -3299.037021      HIVBF  -625.743831     DCMUTF -1253.139968     DCMUTF -2682.070922     RTREVF -3563.206784        VTF -1832.668819       PMBF -1209.644008       JTTF -3484.678248       JTTF -2181.858039        VTF  -787.637515       FLUF -6253.295498     MTARTF -1575.510628     RTREVF -1742.393733       JTTF -3912.913943     MTARTF -2569.113397      HIVBF -1521.905819     RTREVF -1182.433636  BLOSUM62F  -837.400908   -42421.698863
     CPREVF  -839.569054     MTZOAF -1032.623311       FLUF -3169.810199        VTF  -626.642759     MTMAMF -1235.509089  JTTDCMUTF -2639.114083     MTZOAF -3689.448362     DCMUTF -1884.751618  JTTDCMUTF -1191.716780      HIVBF -3582.501595       PMBF -2209.286169       FLUF  -786.528877       WAGF -6000.341965     MTARTF -1576.716882     CPREVF -1756.367670     DCMUTF -3914.608153       WAGF -2544.958168     CPREVF -1499.353924        VTF -1202.854995        VTF  -829.302839   -42212.006491
       JTTF  -844.971184     CPREVF -1043.888059        VTF -3132.594333       JTTF  -624.363517     MTREVF -1235.391932       WAGF -2655.885227       JTTF -3550.527010        LGF -1869.124717        LGF -1191.247427     MTREVF -3581.253887  JTTDCMUTF -2180.226318       WAGF  -783.005982      HIVBF -6260.556324     CPREVF -1576.540724       WAGF -1750.909381        LGF -3867.286533     MTMAMF -2650.144562     MTARTF -1499.729832       WAGF -1193.899883      HIVWF  -862.686247   -42354.233079
  JTTDCMUTF  -847.128464  BLOSUM62F -1032.973932        VTF -3137.022286       JTTF  -624.711845       PMBF -1279.014501       FLUF -2707.454419     CPREVF -3641.537915   DAYHOFFF -1877.742633      HIVBF -1232.032210       WAGF -3494.667727       JTTF -2181.545664     MTREVF  -777.127530      HIVWF -6473.264319      HIVWF -1653.428901  BLOSUM62F -1770.881360     MTARTF -3883.665231       FLUF -2597.394025     MTMAMF -1532.176843       WAGF -1195.581811       FLUF  -846.165141   -42785.516757
     MTMAMF  -851.511178     MTREVF -1040.838888     RTREVF -3127.911054       FLUF  -621.867269     RTREVF -1251.876260      HIVWF -2773.634620        VTF -3549.377183  JTTDCMUTF -1847.849560        LGF -1195.813617       FLUF -3584.526512       FLUF -2229.606680     MTREVF  -780.393740     MTMAMF -6611.322734        LGF -1547.632576        LGF -1741.492053   DAYHOFFF -3947.251632  BLOSUM62F -2597.642775       PMBF -1503.802773  JTTDCMUTF -1192.930781     MTREVF  -837.165987   -42834.447871
       WAGF  -850.467401        VTF -1033.139943     RTREVF -3128.591672   DAYHOFFF  -625.900983     DCMUTF -1257.614552     MTREVF -2652.047404       FLUF -3673.297062      HIVBF -1920.483320       FLUF -1224.975956       WAGF -3503.532094     MTZOAF -2231.924730     MTARTF  -784.966639     MTZOAF -6246.301387   DAYHOFFF -1554.968341       FLUF -1763.290374  BLOSUM62F -3987.923163        LGF -2520.974372     MTARTF -1498.796873     DCMUTF -1185.666377        VTF  -835.895510   -42480.758152
     MTREVF  -842.183675     MTREVF -1037.419147       JTTF -3125.037192     DCMUTF  -624.919175     DCMUTF -1253.523743     MTARTF -2696.839151      HIVWF -3803.935126     MTARTF -2017.205048      HIVBF -1235.277895       WAGF -3498.804120       JTTF -2185.349884     MTMAMF  -787.099068     MTZOAF -6281.246396     RTREVF -1551.018588  JTTDCMUTF -1726.634344     RTREVF -3889.631743       WAGF -2555.295650     CPREVF -1506.287406     CPREVF -1204.563807     DCMUTF  -831.984445   -42654.255602
     RTREVF  -834.300922        VTF -1029.543732     MTMAMF -3378.705187     MTARTF  -608.757444  JTTDCMUTF -1240.894077     RTREVF -2646.151219       JTTF -3550.563903     MTREVF -1933.909633      HIVBF -1231.315654       FLUF -3597.828208       JTTF -2180.089817     MTZOAF  -772.711333        VTF -6015.225886     DCMUTF -1547.457586   DAYHOFFF -1740.874843       WAGF -3925.855681        LGF -2514.137232  BLOSUM62F -1498.065262       FLUF -1183.668414   DAYHOFFF  -829.447103   -42259.503133
     MTZOAF  -834.603905  JTTDCMUTF -1033.814595     RTREVF -3124.906070      HIVBF  -625.422081     RTREVF -1243.715416     MTZOAF -2647.587699       WAGF -3571.992996     CPREVF -1857.367006       WAGF -1201.210466       JTTF -3484.240844     MTREVF -2233.622245       JTTF  -783.284057        LGF -6012.141485     MTZOAF -1554.474702  BLOSUM62F -1770.654438        LGF -3871.989656     MTMAMF -2644.760699       FLUF -1503.057566  JTTDCMUTF -1186.863880       FLUF  -846.714294   -42032.424099
     MTMAMF  -850.903705     MTMAMF -1065.624011     MTARTF -3276.332198       JTTF  -624.598075       JTTF -1239.748370        LGF -2642.578897      HIVBF -3699.932631     MTREVF -1930.291361       WAGF -1201.468090        VTF -3518.304518        VTF -2200.221472     DCMUTF  -790.205261        LGF -6026.531706     MTZOAF -1555.159027     RTREVF -1742.136166     DCMUTF -3926.607579     RTREVF -2534.752426   DAYHOFFF -1479.461327     CPREVF -1201.592783       JTTF  -829.437063   -42335.886665
       JTTF  -842.408674     MTREVF -1031.871301     RTREVF -3125.580386      HIVWF  -630.992470       PMBF -1274.532609     MTZOAF -2648.635734     MTREVF -3689.566731       WAGF -1840.000544     MTZOAF -1180.474520       WAGF -3490.699533     DCMUTF -2174.854095        LGF  -772.489570   DAYHOFFF -6094.616567     CPREVF -1574.285681        LGF -1734.131261        VTF -3935.720673     CPREVF -2565.318038     MTZOAF -1477.360549       FLUF -1183.661324     MTREVF  -832.642881   -42099.843141
     MTMAMF  -851.045796      HIVWF -1059.383682     DCMUTF -3148.527778   DAYHOFFF  -621.431290      HIVBF -1265.374719     MTARTF -2700.805263       JTTF -3550.514864     CPREVF -1861.108237     CPREVF -1200.862503  JTTDCMUTF -3484.166785      HIVWF -2323.311433     MTARTF  -782.808086   DAYHOFFF -6091.815901     RTREVF -1547.145638     CPREVF -1759.623120      HIVWF -4046.833671       WAGF -2547.464128       WAGF -1490.958898       PMBF -1217.455847     MTREVF  -833.625808   -42384.263448
     MTZOAF  -839.313418       WAGF -1040.498520     RTREVF -3137.197503  JTTDCMUTF  -626.732441     RTREVF -1256.689844     MTZOAF -2652.173019       FLUF -3663.384770     DCMUTF -1858.702594     RTREVF -1195.274783       PMBF -3573.463349     MTARTF -2274.982913     MTARTF  -786.621920     MTMAMF -6543.090022       FLUF -1583.676691  BLOSUM62F -1784.167912      HIVWF -4084.045640  JTTDCMUTF -2546.186212     MTZOAF -1482.576744        VTF -1217.774473     MTZOAF  -834.344020   -42980.896787
  JTTDCMUTF  -841.420936   DAYHOFFF -1039.024637        LGF -3107.690458        VTF  -626.203349   DAYHOFFF -1247.228849        VTF -2653.959283       JTTF -3552.645618      HIVBF -1938.230797  JTTDCMUTF -1190.685849     DCMUTF -3481.420019        LGF -2183.677597      HIVBF  -795.775988       PMBF -6059.483586     RTREVF -1544.479173     RTREVF -1738.485173     MTREVF -3909.454519     MTARTF -2579.986848  JTTDCMUTF -1476.880627  BLOSUM62F -1214.624678     MTZOAF  -830.835401   -42012.193388
       JTTF  -852.873186     MTMAMF -1074.350457     MTREVF -3206.546484     MTREVF  -624.598334  BLOSUM62F -1288.309539        VTF -2683.639927      HIVWF -3789.952773     MTZOAF -1927.035484     DCMUTF -1183.415268   DAYHOFFF -3481.141814     MTMAMF -2328.509862        VTF  -791.589010      HIVWF -6418.921949        VTF -1581.325063     MTARTF -1769.267854     MTMAMF -3996.747444  BLOSUM62F -2605.447891      HIVBF -1532.626268   DAYHOFFF -1190.455191      HIVBF  -859.787629   -43186.541427
     MTREVF  -839.761193  BLOSUM62F -1029.261961     CPREVF -3148.875635       WAGF  -624.465411       JTTF -1238.106770       WAGF -2653.534152        LGF -3561.819917      HIVWF -1983.743470      HIVWF -1266.004553      HIVWF -3729.765865       JTTF -2178.702028     DCMUTF  -787.540703       WAGF -5999.393779        LGF -1537.070215     DCMUTF -1739.619104     DCMUTF -3914.179131      HIVWF -2675.807577     MTREVF -1484.991986       FLUF -1183.317005       FLUF  -845.375437   -42421.335892
     MTREVF  -854.014056        VTF -1035.960421       FLUF -3160.597776   DAYHOFFF  -628.197903      HIVWF -1304.041775       PMBF -2710.014084       FLUF -3658.379387     MTMAMF -2038.152223  BLOSUM62F -1217.927526     MTMAMF -3735.115383     MTMAMF -2311.247599     MTZOAF  -779.768626   DAYHOFFF -6022.942834     CPREVF -1596.985063     MTARTF -1766.358994     MTMAMF -4000.556438   DAYHOFFF -2551.554627     MTZOAF -1485.324261        VTF -1220.264365       JTTF  -841.703537   -42919.106877
      HIVWF  -886.883334     MTREVF -1036.873317   DAYHOFFF -3153.177612     MTARTF  -611.085903     CPREVF -1263.931629     CPREVF -2676.756697       JTTF -3551.069947       JTTF -1854.477786      HIVWF -1267.786793       WAGF -3496.622996        VTF -2203.654463      HIVWF  -802.252604     MTARTF -6461.017710     MTZOAF -1554.615338     MTZOAF -1744.651838        VTF -3953.502657     MTREVF -2545.577227     MTARTF -1498.998126       FLUF -1185.497433       PMBF  -835.522177   -42583.955588
     MTARTF  -839.503046       WAGF -1036.729449        VTF -3139.964893       PMBF  -629.454383   DAYHOFFF -1253.395185     CPREVF -2681.389463      HIVBF -3694.963810      HIVWF -1967.837618     MTZOAF -1180.654638     DCMUTF -3477.700973       WAGF -2193.178792        VTF  -788.369037       FLUF -6244.061834     MTMAMF -1614.848717     MTZOAF -1745.050818     CPREVF -3966.627050   DAYHOFFF -2532.397607        LGF -1477.825034  BLOSUM62F -1221.143783     MTZOAF  -830.262667   -42515.358798
